account_id,account_name,usage_month,active_seats,total_api_calls,credits_consumed,global_region,industry_vertical,contract_tier,total_licensed_seats,monthly_credit_allowance,annual_contract_value,firmographic_source
ACC_0212,BizCorp_0212,2026-08-01,8,14744,11688,EMEA,Retail,Premium,135,128509,97200,Simulated
ACC_0213,BizCorp_0213,2026-03-01,256,123552,109059,AMER,Technology,Enterprise,356,249270,192240,Simulated
ACC_0213,BizCorp_0213,2026-04-01,269,136961,122359,AMER,Technology,Enterprise,356,249270,192240,Simulated
ACC_0213,BizCorp_0213,2026-05-01,278,156942,128799,AMER,Technology,Enterprise,356,249270,192240,Simulated
ACC_0213,BizCorp_0213,2026-06-01,287,128856,112041,AMER,Technology,Enterprise,356,249270,192240,Simulated
ACC_0213,BizCorp_0213,2026-07-01,258,126918,108648,AMER,Technology,Enterprise,356,249270,192240,Simulated
ACC_0213,BizCorp_0213,2026-08-01,255,141008,112016,AMER,Technology,Enterprise,356,249270,192240,Simulated
ACC_0214,BizCorp_0214,2026-03-01,88,233904,192389,APAC,Manufacturing,Premium,145,506455,104400,Simulated
ACC_0214,BizCorp_0214,2026-04-01,77,178151,160980,APAC,Manufacturing,Premium,145,506455,104400,Simulated
ACC_0214,BizCorp_0214,2026-05-01,81,227895,204757,APAC,Manufacturing,Premium,145,506455,104400,Simulated
ACC_0214,BizCorp_0214,2026-06-01,78,248051,208730,APAC,Manufacturing,Premium,145,506455,104400,Simulated
ACC_0214,BizCorp_0214,2026-07-01,81,214210,192435,APAC,Manufacturing,Premium,145,506455,104400,Simulated
ACC_0214,BizCorp_0214,2026-08-01,87,218715,188713,APAC,Manufacturing,Premium,145,506455,104400,Simulated
ACC_0215,BizCorp_0215,2026-03-01,34,21055,16744,AMER,Manufacturing,Premium,116,39583,83520,Simulated
ACC_0215,BizCorp_0215,2026-04-01,35,17751,14882,AMER,Manufacturing,Premium,116,39583,83520,Simulated
ACC_0215,BizCorp_0215,2026-05-01,34,17517,15637,AMER,Manufacturing,Premium,116,39583,83520,Simulated
ACC_0215,BizCorp_0215,2026-06-01,41,22281,18112,AMER,Manufacturing,Premium,116,39583,83520,Simulated
ACC_0215,BizCorp_0215,2026-07-01,50,26844,21734,AMER,Manufacturing,Premium,116,39583,83520,Simulated
ACC_0215,BizCorp_0215,2026-08-01,60,28824,26081,AMER,Manufacturing,Premium,116,39583,83520,Simulated
ACC_0216,BizCorp_0216,2026-03-01,10,5236,4297,EMEA,Financial Services,Standard,18,8568,17280,Simulated
ACC_0216,BizCorp_0216,2026-04-01,12,5096,4529,EMEA,Financial Services,Standard,18,8568,17280,Simulated
ACC_0216,BizCorp_0216,2026-05-01,12,4622,3864,EMEA,Financial Services,Standard,18,8568,17280,Simulated
ACC_0216,BizCorp_0216,2026-06-01,6,2471,2019,EMEA,Financial Services,Standard,18,8568,17280,Simulated
ACC_0216,BizCorp_0216,2026-07-01,3,1147,1009,EMEA,Financial Services,Standard,18,8568,17280,Simulated
ACC_0216,BizCorp_0216,2026-08-01,1,568,504,EMEA,Financial Services,Standard,18,8568,17280,Simulated
ACC_0217,BizCorp_0217,2026-03-01,119,257769,206071,APAC,Healthcare,Enterprise,198,368477,106920,Simulated
ACC_0217,BizCorp_0217,2026-04-01,116,253557,202022,APAC,Healthcare,Enterprise,198,368477,106920,Simulated
ACC_0217,BizCorp_0217,2026-05-01,112,199476,170700,APAC,Healthcare,Enterprise,198,368477,106920,Simulated
ACC_0217,BizCorp_0217,2026-06-01,118,187911,154369,APAC,Healthcare,Enterprise,198,368477,106920,Simulated
ACC_0217,BizCorp_0217,2026-07-01,125,188676,157044,APAC,Healthcare,Enterprise,198,368477,106920,Simulated
ACC_0217,BizCorp_0217,2026-08-01,129,237571,200582,APAC,Healthcare,Enterprise,198,368477,106920,Simulated
ACC_0218,BizCorp_0218,2026-03-01,20,18368,16143,AMER,Logistics,Premium,36,35199,25920,Simulated
ACC_0218,BizCorp_0218,2026-04-01,21,23405,19611,AMER,Logistics,Premium,36,35199,25920,Simulated
ACC_0218,BizCorp_0218,2026-05-01,22,24873,20502,AMER,Logistics,Premium,36,35199,25920,Simulated
ACC_0218,BizCorp_0218,2026-06-01,20,20317,17429,AMER,Logistics,Premium,36,35199,25920,Simulated
ACC_0218,BizCorp_0218,2026-07-01,19,26457,20636,AMER,Logistics,Premium,36,35199,25920,Simulated
ACC_0218,BizCorp_0218,2026-08-01,21,25635,20880,AMER,Logistics,Premium,36,35199,25920,Simulated
ACC_0219,BizCorp_0219,2026-03-01,8,6401,5069,APAC,Healthcare,Standard,8,4556,7680,Simulated
ACC_0219,BizCorp_0219,2026-04-01,8,5329,4516,APAC,Healthcare,Standard,8,4556,7680,Simulated
ACC_0219,BizCorp_0219,2026-05-01,8,4404,3997,APAC,Healthcare,Standard,8,4556,7680,Simulated
ACC_0219,BizCorp_0219,2026-06-01,7,5380,4768,APAC,Healthcare,Standard,8,4556,7680,Simulated
ACC_0219,BizCorp_0219,2026-07-01,8,6253,4876,APAC,Healthcare,Standard,8,4556,7680,Simulated
ACC_0219,BizCorp_0219,2026-08-01,7,6109,5360,APAC,Healthcare,Standard,8,4556,7680,Simulated
ACC_0220,BizCorp_0220,2026-03-01,2,11291,9325,AMER,Financial Services,Standard,3,25788,2880,Simulated
ACC_0220,BizCorp_0220,2026-04-01,2,10642,8389,AMER,Financial Services,Standard,3,25788,2880,Simulated
ACC_0220,BizCorp_0220,2026-05-01,2,10363,8388,AMER,Financial Services,Standard,3,25788,2880,Simulated
ACC_0220,BizCorp_0220,2026-06-01,1,5757,4897,AMER,Financial Services,Standard,3,25788,2880,Simulated
ACC_0220,BizCorp_0220,2026-07-01,1,3078,2448,AMER,Financial Services,Standard,3,25788,2880,Simulated
ACC_0220,BizCorp_0220,2026-08-01,1,1373,1224,AMER,Financial Services,Standard,3,25788,2880,Simulated
ACC_0221,BizCorp_0221,2026-03-01,7,7500,5822,AMER,Logistics,Standard,14,9422,13440,Simulated
ACC_0221,BizCorp_0221,2026-04-01,8,8146,6383,AMER,Logistics,Standard,14,9422,13440,Simulated
ACC_0221,BizCorp_0221,2026-05-01,7,5452,4830,AMER,Logistics,Standard,14,9422,13440,Simulated
ACC_0221,BizCorp_0221,2026-06-01,7,6881,6045,AMER,Logistics,Standard,14,9422,13440,Simulated
ACC_0221,BizCorp_0221,2026-07-01,7,6519,5344,AMER,Logistics,Standard,14,9422,13440,Simulated
ACC_0221,BizCorp_0221,2026-08-01,8,5688,5128,AMER,Logistics,Standard,14,9422,13440,Simulated
ACC_0222,BizCorp_0222,2026-03-01,22,16430,13403,APAC,Retail,Premium,44,23865,31680,Simulated
ACC_0222,BizCorp_0222,2026-04-01,22,15474,12878,APAC,Retail,Premium,44,23865,31680,Simulated
ACC_0222,BizCorp_0222,2026-05-01,24,18003,14455,APAC,Retail,Premium,44,23865,31680,Simulated
ACC_0222,BizCorp_0222,2026-06-01,25,19285,15769,APAC,Retail,Premium,44,23865,31680,Simulated
ACC_0222,BizCorp_0222,2026-07-01,22,17891,14016,APAC,Retail,Premium,44,23865,31680,Simulated
ACC_0222,BizCorp_0222,2026-08-01,24,16799,13956,APAC,Retail,Premium,44,23865,31680,Simulated
ACC_0223,BizCorp_0223,2026-03-01,4,7554,6301,APAC,Healthcare,Standard,8,20675,7680,Simulated
ACC_0223,BizCorp_0223,2026-04-01,4,7374,5742,APAC,Healthcare,Standard,8,20675,7680,Simulated
ACC_0223,BizCorp_0223,2026-05-01,4,5828,5095,APAC,Healthcare,Standard,8,20675,7680,Simulated
ACC_0223,BizCorp_0223,2026-06-01,4,7738,6563,APAC,Healthcare,Standard,8,20675,7680,Simulated
ACC_0223,BizCorp_0223,2026-07-01,4,8023,6608,APAC,Healthcare,Standard,8,20675,7680,Simulated
ACC_0223,BizCorp_0223,2026-08-01,5,6890,5694,APAC,Healthcare,Standard,8,20675,7680,Simulated
ACC_0224,BizCorp_0224,2026-03-01,324,103609,93491,APAC,Technology,Enterprise,498,205537,268920,Simulated
ACC_0224,BizCorp_0224,2026-04-01,324,115133,96732,APAC,Technology,Enterprise,498,205537,268920,Simulated
ACC_0224,BizCorp_0224,2026-05-01,319,117170,97682,APAC,Technology,Enterprise,498,205537,268920,Simulated
ACC_0224,BizCorp_0224,2026-06-01,309,103648,87221,APAC,Technology,Enterprise,498,205537,268920,Simulated
ACC_0224,BizCorp_0224,2026-07-01,308,113668,88783,APAC,Technology,Enterprise,498,205537,268920,Simulated
ACC_0224,BizCorp_0224,2026-08-01,310,123085,101780,APAC,Technology,Enterprise,498,205537,268920,Simulated
ACC_0225,BizCorp_0225,2026-03-01,34,32323,29182,APAC,Logistics,Premium,48,70994,34560,Simulated
ACC_0225,BizCorp_0225,2026-04-01,34,35488,30440,APAC,Logistics,Premium,48,70994,34560,Simulated
ACC_0225,BizCorp_0225,2026-05-01,35,45335,36658,APAC,Logistics,Premium,48,70994,34560,Simulated
ACC_0225,BizCorp_0225,2026-06-01,35,46205,35554,APAC,Logistics,Premium,48,70994,34560,Simulated
ACC_0225,BizCorp_0225,2026-07-01,40,44956,36024,APAC,Logistics,Premium,48,70994,34560,Simulated
ACC_0225,BizCorp_0225,2026-08-01,40,33114,28550,APAC,Logistics,Premium,48,70994,34560,Simulated
ACC_0226,BizCorp_0226,2026-03-01,31,34488,28015,EMEA,Logistics,Premium,55,57881,39600,Simulated
ACC_0226,BizCorp_0226,2026-04-01,31,34388,27462,EMEA,Logistics,Premium,55,57881,39600,Simulated
ACC_0226,BizCorp_0226,2026-05-01,29,30372,26517,EMEA,Logistics,Premium,55,57881,39600,Simulated
ACC_0226,BizCorp_0226,2026-06-01,16,17096,13679,EMEA,Logistics,Premium,55,57881,39600,Simulated
ACC_0226,BizCorp_0226,2026-07-01,8,8171,6839,EMEA,Logistics,Premium,55,57881,39600,Simulated
ACC_0226,BizCorp_0226,2026-08-01,4,4113,3419,EMEA,Logistics,Premium,55,57881,39600,Simulated
ACC_0227,BizCorp_0227,2026-03-01,5,4956,4357,EMEA,Financial Services,Standard,10,15551,9600,Simulated
ACC_0227,BizCorp_0227,2026-04-01,5,5583,4890,EMEA,Financial Services,Standard,10,15551,9600,Simulated
ACC_0227,BizCorp_0227,2026-05-01,4,5517,4696,EMEA,Financial Services,Standard,10,15551,9600,Simulated
ACC_0227,BizCorp_0227,2026-06-01,5,6732,5539,EMEA,Financial Services,Standard,10,15551,9600,Simulated
ACC_0227,BizCorp_0227,2026-07-01,6,7481,6646,EMEA,Financial Services,Standard,10,15551,9600,Simulated
ACC_0227,BizCorp_0227,2026-08-01,7,10278,7976,EMEA,Financial Services,Standard,10,15551,9600,Simulated
ACC_0228,BizCorp_0228,2026-03-01,138,62111,52408,AMER,Manufacturing,Enterprise,156,93371,84240,Simulated
ACC_0228,BizCorp_0228,2026-04-01,149,76284,61614,AMER,Manufacturing,Enterprise,156,93371,84240,Simulated
ACC_0228,BizCorp_0228,2026-05-01,136,71113,58601,AMER,Manufacturing,Enterprise,156,93371,84240,Simulated
ACC_0228,BizCorp_0228,2026-06-01,128,65974,50928,AMER,Manufacturing,Enterprise,156,93371,84240,Simulated
ACC_0228,BizCorp_0228,2026-07-01,156,73421,58279,AMER,Manufacturing,Enterprise,156,93371,84240,Simulated
ACC_0228,BizCorp_0228,2026-08-01,153,68778,58377,AMER,Manufacturing,Enterprise,156,93371,84240,Simulated
ACC_0229,BizCorp_0229,2026-03-01,46,26910,23990,EMEA,Technology,Premium,162,100258,116640,Simulated
ACC_0229,BizCorp_0229,2026-04-01,46,33354,26080,EMEA,Technology,Premium,162,100258,116640,Simulated
ACC_0229,BizCorp_0229,2026-05-01,42,28234,23323,EMEA,Technology,Premium,162,100258,116640,Simulated
ACC_0229,BizCorp_0229,2026-06-01,55,35137,31758,EMEA,Technology,Premium,162,100258,116640,Simulated
ACC_0229,BizCorp_0229,2026-07-01,66,47171,38109,EMEA,Technology,Premium,162,100258,116640,Simulated
ACC_0229,BizCorp_0229,2026-08-01,79,54773,45731,EMEA,Technology,Premium,162,100258,116640,Simulated
ACC_0230,BizCorp_0230,2026-03-01,8,9701,8376,APAC,Financial Services,Standard,9,14760,8640,Simulated
ACC_0230,BizCorp_0230,2026-04-01,9,10635,9061,APAC,Financial Services,Standard,9,14760,8640,Simulated
ACC_0230,BizCorp_0230,2026-05-01,8,11164,8709,APAC,Financial Services,Standard,9,14760,8640,Simulated
ACC_0230,BizCorp_0230,2026-06-01,8,11860,10535,APAC,Financial Services,Standard,9,14760,8640,Simulated
ACC_0230,BizCorp_0230,2026-07-01,8,11608,9856,APAC,Financial Services,Standard,9,14760,8640,Simulated
ACC_0230,BizCorp_0230,2026-08-01,9,10673,8377,APAC,Financial Services,Standard,9,14760,8640,Simulated
ACC_0231,BizCorp_0231,2026-03-01,51,54267,42139,EMEA,Technology,Premium,68,82415,48960,Simulated
ACC_0231,BizCorp_0231,2026-04-01,53,50589,40898,EMEA,Technology,Premium,68,82415,48960,Simulated
ACC_0231,BizCorp_0231,2026-05-01,49,39304,34828,EMEA,Technology,Premium,68,82415,48960,Simulated
ACC_0231,BizCorp_0231,2026-06-01,26,22737,20433,EMEA,Technology,Premium,68,82415,48960,Simulated
ACC_0231,BizCorp_0231,2026-07-01,13,12053,10216,EMEA,Technology,Premium,68,82415,48960,Simulated
ACC_0231,BizCorp_0231,2026-08-01,6,6443,5108,EMEA,Technology,Premium,68,82415,48960,Simulated
ACC_0232,BizCorp_0232,2026-03-01,46,26910,21572,APAC,Logistics,Premium,76,38839,54720,Simulated
ACC_0232,BizCorp_0232,2026-04-01,45,27995,23501,APAC,Logistics,Premium,76,38839,54720,Simulated
ACC_0232,BizCorp_0232,2026-05-01,49,26006,22429,APAC,Logistics,Premium,76,38839,54720,Simulated
ACC_0232,BizCorp_0232,2026-06-01,23,12892,10545,APAC,Logistics,Premium,76,38839,54720,Simulated
ACC_0232,BizCorp_0232,2026-07-01,11,6653,5272,APAC,Logistics,Premium,76,38839,54720,Simulated
ACC_0232,BizCorp_0232,2026-08-01,5,2991,2636,APAC,Logistics,Premium,76,38839,54720,Simulated
ACC_0233,BizCorp_0233,2026-03-01,138,144727,117491,AMER,Retail,Enterprise,267,179418,144180,Simulated
ACC_0233,BizCorp_0233,2026-04-01,145,132570,106935,AMER,Retail,Enterprise,267,179418,144180,Simulated
ACC_0233,BizCorp_0233,2026-05-01,127,153645,135779,AMER,Retail,Enterprise,267,179418,144180,Simulated
ACC_0233,BizCorp_0233,2026-06-01,150,151798,123080,AMER,Retail,Enterprise,267,179418,144180,Simulated
ACC_0233,BizCorp_0233,2026-07-01,127,166423,129973,AMER,Retail,Enterprise,267,179418,144180,Simulated
ACC_0233,BizCorp_0233,2026-08-01,151,148359,118463,AMER,Retail,Enterprise,267,179418,144180,Simulated
ACC_0234,BizCorp_0234,2026-03-01,59,27547,23642,EMEA,Technology,Premium,77,29847,55440,Simulated
ACC_0234,BizCorp_0234,2026-04-01,64,24346,20268,EMEA,Technology,Premium,77,29847,55440,Simulated
ACC_0234,BizCorp_0234,2026-05-01,64,23649,19089,EMEA,Technology,Premium,77,29847,55440,Simulated
ACC_0234,BizCorp_0234,2026-06-01,67,26371,21111,EMEA,Technology,Premium,77,29847,55440,Simulated
ACC_0234,BizCorp_0234,2026-07-01,69,23379,21213,EMEA,Technology,Premium,77,29847,55440,Simulated
ACC_0234,BizCorp_0234,2026-08-01,59,28705,24631,EMEA,Technology,Premium,77,29847,55440,Simulated
ACC_0235,BizCorp_0235,2026-03-01,260,70022,54281,EMEA,Healthcare,Enterprise,895,148076,483300,Simulated
ACC_0235,BizCorp_0235,2026-04-01,239,81787,64485,EMEA,Healthcare,Enterprise,895,148076,483300,Simulated
ACC_0235,BizCorp_0235,2026-05-01,240,56368,50324,EMEA,Healthcare,Enterprise,895,148076,483300,Simulated
ACC_0235,BizCorp_0235,2026-06-01,309,81807,70595,EMEA,Healthcare,Enterprise,895,148076,483300,Simulated
ACC_0235,BizCorp_0235,2026-07-01,371,102245,84715,EMEA,Healthcare,Enterprise,895,148076,483300,Simulated
ACC_0235,BizCorp_0235,2026-08-01,434,119770,101658,EMEA,Healthcare,Enterprise,895,148076,483300,Simulated
ACC_0236,BizCorp_0236,2026-03-01,9,2255,1986,AMER,Manufacturing,Standard,17,5790,16320,Simulated
ACC_0236,BizCorp_0236,2026-04-01,10,2727,2261,AMER,Manufacturing,Standard,17,5790,16320,Simulated
ACC_0236,BizCorp_0236,2026-05-01,9,2144,1748,AMER,Manufacturing,Standard,17,5790,16320,Simulated
ACC_0236,BizCorp_0236,2026-06-01,10,2613,2121,AMER,Manufacturing,Standard,17,5790,16320,Simulated
ACC_0236,BizCorp_0236,2026-07-01,9,2541,2138,AMER,Manufacturing,Standard,17,5790,16320,Simulated
ACC_0236,BizCorp_0236,2026-08-01,10,2055,1749,AMER,Manufacturing,Standard,17,5790,16320,Simulated
ACC_0237,BizCorp_0237,2026-03-01,244,50508,42647,AMER,Logistics,Enterprise,373,104110,201420,Simulated
ACC_0237,BizCorp_0237,2026-04-01,282,52629,46230,AMER,Logistics,Enterprise,373,104110,201420,Simulated
ACC_0237,BizCorp_0237,2026-05-01,266,56840,44530,AMER,Logistics,Enterprise,373,104110,201420,Simulated
ACC_0237,BizCorp_0237,2026-06-01,272,60559,53423,AMER,Logistics,Enterprise,373,104110,201420,Simulated
ACC_0237,BizCorp_0237,2026-07-01,240,53132,47375,AMER,Logistics,Enterprise,373,104110,201420,Simulated
ACC_0237,BizCorp_0237,2026-08-01,248,56337,49510,AMER,Logistics,Enterprise,373,104110,201420,Simulated
ACC_0238,BizCorp_0238,2026-03-01,30,11761,10490,AMER,Healthcare,Premium,42,29666,30240,Simulated
ACC_0238,BizCorp_0238,2026-04-01,29,11995,9746,AMER,Healthcare,Premium,42,29666,30240,Simulated
ACC_0238,BizCorp_0238,2026-05-01,27,11924,10423,AMER,Healthcare,Premium,42,29666,30240,Simulated
ACC_0238,BizCorp_0238,2026-06-01,31,13041,10648,AMER,Healthcare,Premium,42,29666,30240,Simulated
ACC_0238,BizCorp_0238,2026-07-01,28,15043,12725,AMER,Healthcare,Premium,42,29666,30240,Simulated
ACC_0238,BizCorp_0238,2026-08-01,32,14803,11404,AMER,Healthcare,Premium,42,29666,30240,Simulated
ACC_0239,BizCorp_0239,2026-03-01,48,27046,22965,APAC,Financial Services,Premium,54,30926,38880,Simulated
ACC_0239,BizCorp_0239,2026-04-01,54,26920,23896,APAC,Financial Services,Premium,54,30926,38880,Simulated
ACC_0239,BizCorp_0239,2026-05-01,46,29492,23832,APAC,Financial Services,Premium,54,30926,38880,Simulated
ACC_0239,BizCorp_0239,2026-06-01,54,25833,23200,APAC,Financial Services,Premium,54,30926,38880,Simulated
ACC_0239,BizCorp_0239,2026-07-01,45,29541,24829,APAC,Financial Services,Premium,54,30926,38880,Simulated
ACC_0239,BizCorp_0239,2026-08-01,50,28456,23700,APAC,Financial Services,Premium,54,30926,38880,Simulated
ACC_0240,BizCorp_0240,2026-03-01,7,8831,7079,APAC,Manufacturing,Standard,10,13730,9600,Simulated
ACC_0240,BizCorp_0240,2026-04-01,7,8651,7780,APAC,Manufacturing,Standard,10,13730,9600,Simulated
ACC_0240,BizCorp_0240,2026-05-01,7,7971,7052,APAC,Manufacturing,Standard,10,13730,9600,Simulated
ACC_0240,BizCorp_0240,2026-06-01,6,8310,6469,APAC,Manufacturing,Standard,10,13730,9600,Simulated
ACC_0240,BizCorp_0240,2026-07-01,7,10625,8515,APAC,Manufacturing,Standard,10,13730,9600,Simulated
ACC_0240,BizCorp_0240,2026-08-01,7,8613,7010,APAC,Manufacturing,Standard,10,13730,9600,Simulated
ACC_0241,BizCorp_0241,2026-03-01,293,356151,322385,AMER,Manufacturing,Enterprise,542,797346,292680,Simulated
ACC_0241,BizCorp_0241,2026-04-01,304,375321,326807,AMER,Manufacturing,Enterprise,542,797346,292680,Simulated
ACC_0241,BizCorp_0241,2026-05-01,286,476214,386224,AMER,Manufacturing,Enterprise,542,797346,292680,Simulated
ACC_0241,BizCorp_0241,2026-06-01,270,452256,363579,AMER,Manufacturing,Enterprise,542,797346,292680,Simulated
ACC_0241,BizCorp_0241,2026-07-01,290,386547,331992,AMER,Manufacturing,Enterprise,542,797346,292680,Simulated
ACC_0241,BizCorp_0241,2026-08-01,281,373554,293220,AMER,Manufacturing,Enterprise,542,797346,292680,Simulated
ACC_0242,BizCorp_0242,2026-03-01,6,3612,3211,EMEA,Logistics,Standard,10,9123,9600,Simulated
ACC_0242,BizCorp_0242,2026-04-01,5,3624,2879,EMEA,Logistics,Standard,10,9123,9600,Simulated
ACC_0242,BizCorp_0242,2026-05-01,5,3370,2844,EMEA,Logistics,Standard,10,9123,9600,Simulated
ACC_0242,BizCorp_0242,2026-06-01,5,2908,2552,EMEA,Logistics,Standard,10,9123,9600,Simulated
ACC_0242,BizCorp_0242,2026-07-01,5,3398,2928,EMEA,Logistics,Standard,10,9123,9600,Simulated
ACC_0242,BizCorp_0242,2026-08-01,5,3689,3236,EMEA,Logistics,Standard,10,9123,9600,Simulated
ACC_0243,BizCorp_0243,2026-03-01,21,50817,42766,APAC,Technology,Premium,45,92938,32400,Simulated
ACC_0243,BizCorp_0243,2026-04-01,21,63664,50848,APAC,Technology,Premium,45,92938,32400,Simulated
ACC_0243,BizCorp_0243,2026-05-01,22,57057,51684,APAC,Technology,Premium,45,92938,32400,Simulated
ACC_0243,BizCorp_0243,2026-06-01,25,67049,57001,APAC,Technology,Premium,45,92938,32400,Simulated
ACC_0243,BizCorp_0243,2026-07-01,31,86924,68401,APAC,Technology,Premium,45,92938,32400,Simulated
ACC_0243,BizCorp_0243,2026-08-01,37,102747,82082,APAC,Technology,Premium,45,92938,32400,Simulated
ACC_0244,BizCorp_0244,2026-03-01,5,4898,4107,AMER,Logistics,Standard,7,5164,6720,Simulated
ACC_0244,BizCorp_0244,2026-04-01,5,5207,4264,AMER,Logistics,Standard,7,5164,6720,Simulated
ACC_0244,BizCorp_0244,2026-05-01,4,4712,3947,AMER,Logistics,Standard,7,5164,6720,Simulated
ACC_0244,BizCorp_0244,2026-06-01,2,2505,2215,AMER,Logistics,Standard,7,5164,6720,Simulated
ACC_0244,BizCorp_0244,2026-07-01,1,1259,1107,AMER,Logistics,Standard,7,5164,6720,Simulated
ACC_0244,BizCorp_0244,2026-08-01,1,609,553,AMER,Logistics,Standard,7,5164,6720,Simulated
ACC_0245,BizCorp_0245,2026-03-01,15,20676,17603,APAC,Technology,Standard,23,22513,22080,Simulated
ACC_0245,BizCorp_0245,2026-04-01,14,19577,16078,APAC,Technology,Standard,23,22513,22080,Simulated
ACC_0245,BizCorp_0245,2026-05-01,14,17069,13291,APAC,Technology,Standard,23,22513,22080,Simulated
ACC_0245,BizCorp_0245,2026-06-01,7,9076,7712,APAC,Technology,Standard,23,22513,22080,Simulated
ACC_0245,BizCorp_0245,2026-07-01,3,4677,3856,APAC,Technology,Standard,23,22513,22080,Simulated
ACC_0245,BizCorp_0245,2026-08-01,1,2195,1928,APAC,Technology,Standard,23,22513,22080,Simulated
ACC_0246,BizCorp_0246,2026-03-01,54,32145,25886,AMER,Healthcare,Premium,95,62834,68400,Simulated
ACC_0246,BizCorp_0246,2026-04-01,53,28950,26045,AMER,Healthcare,Premium,95,62834,68400,Simulated
ACC_0246,BizCorp_0246,2026-05-01,50,30457,26500,AMER,Healthcare,Premium,95,62834,68400,Simulated
ACC_0246,BizCorp_0246,2026-06-01,62,38904,32541,AMER,Healthcare,Premium,95,62834,68400,Simulated
ACC_0246,BizCorp_0246,2026-07-01,66,50151,39050,AMER,Healthcare,Premium,95,62834,68400,Simulated
ACC_0246,BizCorp_0246,2026-08-01,66,54933,46860,AMER,Healthcare,Premium,95,62834,68400,Simulated
ACC_0247,BizCorp_0247,2026-03-01,11,9715,7859,APAC,Healthcare,Standard,13,14899,12480,Simulated
ACC_0247,BizCorp_0247,2026-04-01,11,10592,8209,APAC,Healthcare,Standard,13,14899,12480,Simulated
ACC_0247,BizCorp_0247,2026-05-01,13,8528,6800,APAC,Healthcare,Standard,13,14899,12480,Simulated
ACC_0247,BizCorp_0247,2026-06-01,12,10569,8961,APAC,Healthcare,Standard,13,14899,12480,Simulated
ACC_0247,BizCorp_0247,2026-07-01,12,10740,8923,APAC,Healthcare,Standard,13,14899,12480,Simulated
ACC_0247,BizCorp_0247,2026-08-01,11,9850,7781,APAC,Healthcare,Standard,13,14899,12480,Simulated
ACC_0248,BizCorp_0248,2026-03-01,6,4276,3513,AMER,Manufacturing,Standard,12,3161,11520,Simulated
ACC_0248,BizCorp_0248,2026-04-01,7,4350,3386,AMER,Manufacturing,Standard,12,3161,11520,Simulated
