account_id,usage_month,active_seats,total_api_calls,credits_consumed
ACC_0372,2026-06,24,12811,11230
ACC_0372,2026-07,12,6817,5615
ACC_0372,2026-08,6,3553,2807
ACC_0373,2026-03,196,226376,185343
ACC_0373,2026-04,199,316001,246977
ACC_0373,2026-05,200,283749,244862
ACC_0373,2026-06,246,286956,259400
ACC_0373,2026-07,295,365338,311281
ACC_0373,2026-08,354,432621,373537
ACC_0374,2026-03,346,131172,109114
ACC_0374,2026-04,358,121786,100129
ACC_0374,2026-05,328,115649,91340
ACC_0374,2026-06,307,125460,106664
ACC_0374,2026-07,373,97326,87252
ACC_0374,2026-08,369,110021,91631
ACC_0375,2026-03,10,4664,3819
ACC_0375,2026-04,10,4103,3527
ACC_0375,2026-05,9,4596,3585
ACC_0375,2026-06,11,4904,4207
ACC_0375,2026-07,14,6359,5048
ACC_0375,2026-08,16,7848,6058
ACC_0376,2026-03,44,22449,18009
ACC_0376,2026-04,52,21906,18717
ACC_0376,2026-05,48,27019,21955
ACC_0376,2026-06,49,22760,19227
ACC_0376,2026-07,49,24121,21440
ACC_0376,2026-08,48,24983,21145
ACC_0377,2026-03,4,6369,5390
ACC_0377,2026-04,4,6528,5446
ACC_0377,2026-05,4,6288,5536
ACC_0377,2026-06,4,6485,5479
ACC_0377,2026-07,4,7729,6474
ACC_0377,2026-08,4,8567,6763
ACC_0378,2026-03,300,372959,290529
ACC_0378,2026-04,349,295455,250288
ACC_0378,2026-05,327,312830,278367
ACC_0378,2026-06,349,356961,293001
ACC_0378,2026-07,331,333292,300521
ACC_0378,2026-08,339,297843,250335
ACC_0379,2026-03,64,22771,18364
ACC_0379,2026-04,68,22153,18190
ACC_0379,2026-05,69,19323,17094
ACC_0379,2026-06,78,22532,20455
ACC_0379,2026-07,93,29911,24546
ACC_0379,2026-08,100,36371,29456
ACC_0380,2026-03,5,5007,3885
ACC_0380,2026-04,5,4153,3555
ACC_0380,2026-05,5,5150,4236
ACC_0380,2026-06,6,5762,4542
ACC_0380,2026-07,7,6460,5450
ACC_0380,2026-08,9,7617,6541
ACC_0381,2026-03,12,5634,4414
ACC_0381,2026-04,13,4406,3813
ACC_0381,2026-05,14,4300,3677
ACC_0381,2026-06,6,2206,1947
ACC_0381,2026-07,3,1126,973
ACC_0381,2026-08,1,581,486
ACC_0382,2026-03,383,133756,106946
ACC_0382,2026-04,383,110480,97926
ACC_0382,2026-05,332,128536,102749
ACC_0382,2026-06,320,135052,104532
ACC_0382,2026-07,356,111933,101635
ACC_0382,2026-08,377,91250,80000
ACC_0383,2026-03,57,18912,16857
ACC_0383,2026-04,56,23563,19820
ACC_0383,2026-05,53,21238,16685
ACC_0383,2026-06,64,27991,21555
ACC_0383,2026-07,77,32237,25866
ACC_0383,2026-08,78,34865,31039
ACC_0384,2026-03,55,44079,38962
ACC_0384,2026-04,56,54924,44042
ACC_0384,2026-05,60,48215,38959
ACC_0384,2026-06,29,28551,22333
ACC_0384,2026-07,14,12368,11166
ACC_0384,2026-08,7,6253,5583
ACC_0385,2026-03,199,231850,179752
ACC_0385,2026-04,191,194760,159998
ACC_0385,2026-05,201,180738,158663
ACC_0385,2026-06,93,103402,86600
ACC_0385,2026-07,46,51825,43300
ACC_0385,2026-08,23,24625,21650
ACC_0386,2026-03,46,29883,23504
ACC_0386,2026-04,45,19616,17618
ACC_0386,2026-05,44,21456,18894
ACC_0386,2026-06,52,29407,24845
ACC_0386,2026-07,62,34364,29814
ACC_0386,2026-08,75,42075,35777
ACC_0387,2026-03,6,4708,4059
ACC_0387,2026-04,5,5039,4210
ACC_0387,2026-05,6,5089,4345
ACC_0387,2026-06,5,4430,3947
ACC_0387,2026-07,6,5595,4834
ACC_0387,2026-08,6,5244,4255
ACC_0388,2026-03,33,43287,36696
ACC_0388,2026-04,29,54351,42863
ACC_0388,2026-05,34,49027,39620
ACC_0388,2026-06,28,40893,35777
ACC_0388,2026-07,34,45351,37405
ACC_0388,2026-08,30,47849,40473
ACC_0389,2026-03,85,114849,100411
ACC_0389,2026-04,96,103610,87102
ACC_0389,2026-05,88,135465,112214
ACC_0389,2026-06,112,151989,121019
ACC_0389,2026-07,134,162949,145223
ACC_0389,2026-08,161,225441,174268
ACC_0390,2026-03,38,27865,23698
ACC_0390,2026-04,37,30773,26290
ACC_0390,2026-05,37,26691,24050
ACC_0390,2026-06,17,15803,13837
ACC_0390,2026-07,8,8350,6918
ACC_0390,2026-08,4,4486,3459
ACC_0391,2026-03,9,6357,5451
ACC_0391,2026-04,8,6688,5193
ACC_0391,2026-05,8,5351,4155
ACC_0391,2026-06,10,6525,5824
ACC_0391,2026-07,12,8244,6989
ACC_0391,2026-08,12,10039,8387
ACC_0392,2026-03,14,16648,15043
ACC_0392,2026-04,14,18311,15577
ACC_0392,2026-05,13,19895,15600
ACC_0392,2026-06,14,14928,12431
ACC_0392,2026-07,14,16818,15234
ACC_0392,2026-08,14,18509,14418
ACC_0393,2026-03,11,4689,4034
ACC_0393,2026-04,11,4334,3924
ACC_0393,2026-05,11,4105,3561
ACC_0393,2026-06,12,4489,3876
ACC_0393,2026-07,10,5402,4457
ACC_0393,2026-08,11,5294,4388
ACC_0394,2026-03,8,6567,5243
ACC_0394,2026-04,8,5532,4551
ACC_0394,2026-05,7,5938,4993
ACC_0394,2026-06,8,4736,4076
ACC_0394,2026-07,7,5356,4797
ACC_0394,2026-08,8,5426,4212
ACC_0395,2026-03,18,17089,13478
ACC_0395,2026-04,17,13920,11613
ACC_0395,2026-05,16,18179,14350
ACC_0395,2026-06,15,17250,14143
ACC_0395,2026-07,18,14219,12453
ACC_0395,2026-08,17,16006,13339
ACC_0396,2026-03,20,58524,45069
ACC_0396,2026-04,18,44472,35869
ACC_0396,2026-05,19,49630,43827
ACC_0396,2026-06,21,43482,36616
ACC_0396,2026-07,21,41545,35064
ACC_0396,2026-08,18,53156,44392
ACC_0397,2026-03,54,10264,7992
ACC_0397,2026-04,57,10487,8575
ACC_0397,2026-05,53,10043,8901
ACC_0397,2026-06,66,12312,10221
ACC_0397,2026-07,79,13993,12265
ACC_0397,2026-08,95,17998,14719
ACC_0398,2026-03,28,43499,33841
ACC_0398,2026-04,30,37292,33088
ACC_0398,2026-05,29,36234,32882
ACC_0398,2026-06,14,17703,14962
ACC_0398,2026-07,7,8454,7481
ACC_0398,2026-08,3,4164,3740
ACC_0399,2026-03,224,166638,142889
ACC_0399,2026-04,197,158338,139963
ACC_0399,2026-05,209,164677,143797
ACC_0399,2026-06,221,184123,159426
ACC_0399,2026-07,230,190920,156892
ACC_0399,2026-08,207,173044,146567
ACC_0400,2026-03,29,25474,22733
ACC_0400,2026-04,30,24235,19984
ACC_0400,2026-05,29,27364,22266
ACC_0400,2026-06,15,13011,11059
ACC_0400,2026-07,7,6718,5529
ACC_0400,2026-08,3,3512,2764
ACC_0401,2026-03,14,9524,8341
ACC_0401,2026-04,12,7810,6832
ACC_0401,2026-05,15,8673,7685
ACC_0401,2026-06,7,4438,3714
ACC_0401,2026-07,3,2042,1857
ACC_0401,2026-08,1,1035,928
ACC_0402,2026-03,43,39513,34048
ACC_0402,2026-04,46,37326,31669
ACC_0402,2026-05,46,42699,36464
ACC_0402,2026-06,47,36206,32454
ACC_0402,2026-07,45,35574,31392
ACC_0402,2026-08,45,36170,32050
ACC_0403,2026-03,260,143912,118781
ACC_0403,2026-04,243,118681,107398
ACC_0403,2026-05,239,137441,111378
ACC_0403,2026-06,295,168204,135028
ACC_0403,2026-07,355,185164,162033
ACC_0403,2026-08,395,235653,194440
ACC_0404,2026-03,43,7573,6373
ACC_0404,2026-04,41,7393,6362
ACC_0404,2026-05,38,8257,7176
ACC_0404,2026-06,44,8531,7709
ACC_0404,2026-07,39,8229,7422
ACC_0404,2026-08,43,8472,6916
ACC_0405,2026-03,14,6742,5628
ACC_0405,2026-04,13,7528,6022
ACC_0405,2026-05,14,5156,4663
ACC_0405,2026-06,14,6049,4850
ACC_0405,2026-07,14,5700,4815
ACC_0405,2026-08,14,5759,4692
ACC_0406,2026-03,8,5346,4343
ACC_0406,2026-04,8,4605,3731
ACC_0406,2026-05,9,4985,4397
ACC_0406,2026-06,9,4915,4190
ACC_0406,2026-07,7,4877,4122
ACC_0406,2026-08,8,3883,3411
ACC_0407,2026-03,246,138482,121504
ACC_0407,2026-04,249,146795,117496
ACC_0407,2026-05,265,128017,110861
ACC_0407,2026-06,241,150589,124081
ACC_0407,2026-07,258,158453,132864
ACC_0407,2026-08,229,142376,114275
ACC_0408,2026-03,12,33706,30584
ACC_0408,2026-04,14,42788,33548
ACC_0408,2026-05,14,39550,31994
ACC_0408,2026-06,14,47062,37666
ACC_0408,2026-07,14,37653,32022
ACC_0408,2026-08,13,38453,31701
ACC_0409,2026-03,12,17048,14710
ACC_0409,2026-04,11,18134,15138
ACC_0409,2026-05,11,19101,15550
ACC_0409,2026-06,13,23258,19546
ACC_0409,2026-07,16,28760,23455
ACC_0409,2026-08,19,35642,28146
ACC_0410,2026-03,5,10287,7921
ACC_0410,2026-04,6,10016,8101
ACC_0410,2026-05,5,9565,7394
ACC_0410,2026-06,6,9608,8328
ACC_0410,2026-07,6,8106,7088
ACC_0410,2026-08,5,10522,8744
ACC_0411,2026-03,3,6583,5345
ACC_0411,2026-04,3,5565,4965
ACC_0411,2026-05,3,6649,5875
ACC_0411,2026-06,3,6386,4987
ACC_0411,2026-07,3,5686,5021
ACC_0411,2026-08,3,6700,5641
ACC_0412,2026-03,126,302216,263090
ACC_0412,2026-04,126,326914,273223
ACC_0412,2026-05,118,293941,228606
ACC_0412,2026-06,145,364966,318231
ACC_0412,2026-07,174,491456,381877
ACC_0412,2026-08,190,589026,458252
ACC_0413,2026-03,27,47860,43285
ACC_0413,2026-04,25,64205,50266
ACC_0413,2026-05,27,57600,50540
ACC_0413,2026-06,27,54028,47984
ACC_0413,2026-07,24,65698,50769
ACC_0413,2026-08,24,60709,48171
ACC_0414,2026-03,286,169960,149822
ACC_0414,2026-04,267,189513,149041
ACC_0414,2026-05,274,198671,175687
ACC_0414,2026-06,333,239235,197541
ACC_0414,2026-07,400,297526,237050
ACC_0414,2026-08,480,313187,284460
ACC_0415,2026-03,3,5486,4278
ACC_0415,2026-04,3,5508,4438
ACC_0415,2026-05,3,3992,3547
ACC_0415,2026-06,3,4507,3593
ACC_0415,2026-07,3,5512,4424
ACC_0415,2026-08,3,4354,3908
ACC_0416,2026-03,52,40187,35388
ACC_0416,2026-04,54,36499,30409
ACC_0416,2026-05,51,38530,32663
ACC_0416,2026-06,68,42457,38063
ACC_0416,2026-07,82,52345,45676
ACC_0416,2026-08,86,65772,54811
ACC_0417,2026-03,11,40781,34411
ACC_0417,2026-04,11,40170,31774
ACC_0417,2026-05,10,44312,37415
ACC_0417,2026-06,11,43946,34690
ACC_0417,2026-07,12,35597,28772
ACC_0417,2026-08,11,45974,36467
ACC_0418,2026-03,30,29117,26415
ACC_0418,2026-04,31,31145,26294
ACC_0418,2026-05,27,30527,24453
ACC_0418,2026-06,28,35017,27322
ACC_0418,2026-07,30,33700,27125
ACC_0418,2026-08,32,32050,28557
ACC_0419,2026-03,42,17168,15192
ACC_0419,2026-04,42,19872,16315
ACC_0419,2026-05,40,19666,15790
ACC_0419,2026-06,43,14431,12480
ACC_0419,2026-07,40,16885,14390
ACC_0419,2026-08,46,17535,15242
ACC_0420,2026-03,46,29646,25587
ACC_0420,2026-04,50,31387,27069
ACC_0420,2026-05,46,30292,24304
ACC_0420,2026-06,25,16590,13754
ACC_0420,2026-07,12,8109,6877
ACC_0420,2026-08,6,3902,3438
ACC_0421,2026-03,37,20610,17630
ACC_0421,2026-04,37,20958,16326
ACC_0421,2026-05,40,22522,17817
ACC_0421,2026-06,38,15845,13598
ACC_0421,2026-07,34,20275,16289
ACC_0421,2026-08,40,16695,13884
ACC_0422,2026-03,9,3849,3386
ACC_0422,2026-04,10,4647,3722
ACC_0422,2026-05,8,5071,3922
ACC_0422,2026-06,10,4629,3564
ACC_0422,2026-07,9,4444,3531
ACC_0422,2026-08,10,3665,3018
ACC_0423,2026-03,10,6098,5278
ACC_0423,2026-04,10,6441,5025
ACC_0423,2026-05,10,5362,4539
ACC_0423,2026-06,8,5343,4746
ACC_0423,2026-07,9,6496,5016
ACC_0423,2026-08,9,4926,4464
ACC_0424,2026-03,29,26875,22544
ACC_0424,2026-04,27,27128,22452
ACC_0424,2026-05,28,25949,22206
ACC_0424,2026-06,14,12703,10914
ACC_0424,2026-07,7,6900,5457
ACC_0424,2026-08,3,3083,2728
ACC_0425,2026-03,159,111254,100551
ACC_0425,2026-04,165,151724,123728
ACC_0425,2026-05,156,118108,103467
ACC_0425,2026-06,185,168871,130204
ACC_0425,2026-07,222,183406,156245
ACC_0425,2026-08,266,217186,187494
ACC_0426,2026-03,42,13929,11372
ACC_0426,2026-04,45,13542,10808
ACC_0426,2026-05,47,12951,10371
ACC_0426,2026-06,22,7197,5545
ACC_0426,2026-07,11,3257,2772
ACC_0426,2026-08,5,1673,1386
ACC_0427,2026-03,190,185546,142901
ACC_0427,2026-04,210,159635,141043
ACC_0427,2026-05,219,197182,167072
ACC_0427,2026-06,249,221346,187311
ACC_0427,2026-07,299,281025,224774
ACC_0427,2026-08,323,319259,269728
ACC_0428,2026-03,8,7027,5439
ACC_0428,2026-04,9,5564,4610
ACC_0428,2026-05,8,6475,5401
ACC_0428,2026-06,4,2908,2438
ACC_0428,2026-07,2,1542,1219
ACC_0428,2026-08,1,724,609
ACC_0429,2026-03,108,46562,37818
ACC_0429,2026-04,105,37489,30829
ACC_0429,2026-05,100,38903,34193
ACC_0429,2026-06,92,39287,32152
ACC_0429,2026-07,101,37201,30641
ACC_0429,2026-08,100,36701,30035
ACC_0430,2026-03,187,69351,55544
ACC_0430,2026-04,219,73187,60465
ACC_0430,2026-05,218,72315,63867
ACC_0430,2026-06,198,72970,64289
ACC_0430,2026-07,221,75810,65099
ACC_0430,2026-08,195,73771,64632
ACC_0431,2026-03,9,6567,5784
ACC_0431,2026-04,9,8238,6535
ACC_0431,2026-05,9,8932,6969
ACC_0431,2026-06,11,8643,7523
ACC_0431,2026-07,13,11234,9028
ACC_0431,2026-08,16,12068,10834
ACC_0432,2026-03,6,6673,5670
ACC_0432,2026-04,6,8307,6507
ACC_0432,2026-05,6,7440,6092
ACC_0432,2026-06,6,7233,6090
ACC_0432,2026-07,6,6268,4966
ACC_0432,2026-08,6,6767,6108
ACC_0433,2026-03,21,31999,28449
ACC_0433,2026-04,19,34156,27000
ACC_0433,2026-05,21,29122,25686
ACC_0433,2026-06,24,41255,34886
ACC_0433,2026-07,29,48895,41864
ACC_0433,2026-08,30,64433,50237
ACC_0434,2026-03,35,15358,12000
ACC_0434,2026-04,34,14635,12704
ACC_0434,2026-05,32,17012,13529
ACC_0434,2026-06,41,20470,16510
ACC_0434,2026-07,49,24044,19812
ACC_0434,2026-08,59,28977,23774
ACC_0435,2026-03,3,2538,2165
ACC_0435,2026-04,3,2889,2553
ACC_0435,2026-05,3,2656,2236
ACC_0435,2026-06,3,2994,2417
ACC_0435,2026-07,3,2485,2112
ACC_0435,2026-08,3,2208,1933
ACC_0436,2026-03,38,17660,13862
ACC_0436,2026-04,40,17575,13731
ACC_0436,2026-05,43,17558,14423
ACC_0436,2026-06,19,8297,6913
ACC_0436,2026-07,9,4163,3456
ACC_0436,2026-08,4,2031,1728
ACC_0437,2026-03,35,50181,42672
ACC_0437,2026-04,36,42683,37279
ACC_0437,2026-05,33,46886,38377
ACC_0437,2026-06,42,64098,51454
ACC_0437,2026-07,51,69396,61745
ACC_0437,2026-08,54,84421,74094
ACC_0438,2026-03,155,431457,339958
ACC_0438,2026-04,152,355990,310726
ACC_0438,2026-05,135,381862,323695
ACC_0438,2026-06,173,414530,370193
ACC_0438,2026-07,207,517931,444232
ACC_0438,2026-08,247,593550,533078
ACC_0439,2026-03,7,2130,1851
ACC_0439,2026-04,7,2603,2116
ACC_0439,2026-05,6,2520,2116
ACC_0439,2026-06,6,2503,2068
ACC_0439,2026-07,6,2299,1816
ACC_0439,2026-08,6,2704,2245
ACC_0440,2026-03,166,64560,57661
ACC_0440,2026-04,170,63199,50238
ACC_0440,2026-05,144,68543,57678
ACC_0440,2026-06,157,62217,51087
ACC_0440,2026-07,161,60134,54572
ACC_0440,2026-08,156,80996,65110
ACC_0441,2026-03,209,219786,184501
ACC_0441,2026-04,177,234293,192001
ACC_0441,2026-05,197,193517,161069
ACC_0441,2026-06,237,257472,214054
ACC_0441,2026-07,278,331429,256865
ACC_0441,2026-08,278,357534,308239
ACC_0442,2026-03,133,171130,152483
ACC_0442,2026-04,140,146388,132923
ACC_0442,2026-05,144,176699,147353
ACC_0442,2026-06,124,195574,158412
ACC_0442,2026-07,122,190334,162890
ACC_0442,2026-08,138,183504,161150
ACC_0443,2026-03,323,190932,158308
ACC_0443,2026-04,297,192214,157307
ACC_0443,2026-05,328,169696,150004
ACC_0443,2026-06,340,230835,181693
ACC_0443,2026-07,330,193870,150131
ACC_0443,2026-08,354,220169,175050
ACC_0444,2026-03,114,85646,72943
ACC_0444,2026-04,101,89623,70801
ACC_0444,2026-05,101,75759,62474
ACC_0444,2026-06,52,41516,33146
ACC_0444,2026-07,26,18249,16573
ACC_0444,2026-08,13,10672,8286
ACC_0445,2026-03,16,3431,2738
ACC_0445,2026-04,14,2903,2543
ACC_0445,2026-05,16,2641,2249
ACC_0445,2026-06,15,3036,2606
ACC_0445,2026-07,15,2491,2180
ACC_0445,2026-08,15,2974,2653
ACC_0446,2026-03,145,269634,208953
ACC_0446,2026-04,146,259676,220436
ACC_0446,2026-05,146,248253,215878
ACC_0446,2026-06,147,231864,208537
ACC_0446,2026-07,122,233898,193692
ACC_0446,2026-08,132,227081,190127
ACC_0447,2026-03,75,83026,73469
ACC_0447,2026-04,73,83435,74656
ACC_0447,2026-05,72,105000,83829
ACC_0447,2026-06,73,95909,82803
ACC_0447,2026-07,69,98816,88736
ACC_0447,2026-08,81,101444,87242
ACC_0448,2026-03,384,181398,151968
ACC_0448,2026-04,354,197024,159465
ACC_0448,2026-05,371,194370,155555
ACC_0448,2026-06,178,92719,83937
ACC_0448,2026-07,89,47165,41968
ACC_0448,2026-08,44,24806,20984
ACC_0449,2026-03,72,17326,13349
ACC_0449,2026-04,66,20370,15680
ACC_0449,2026-05,74,19926,17098
ACC_0449,2026-06,81,22286,18453
ACC_0449,2026-07,94,25609,22143
ACC_0449,2026-08,94,31002,26572
ACC_0450,2026-03,104,231147,191609
ACC_0450,2026-04,101,218025,195093
ACC_0450,2026-05,103,237078,182566
ACC_0450,2026-06,100,226437,190895
ACC_0450,2026-07,91,222234,174150
ACC_0450,2026-08,100,205877,184709
ACC_0451,2026-03,168,148536,116237
ACC_0451,2026-04,157,117715,96115
ACC_0451,2026-05,157,101712,87346
ACC_0451,2026-06,80,57890,51226
ACC_0451,2026-07,40,32557,25613
ACC_0451,2026-08,20,15583,12806
ACC_0452,2026-03,111,132625,103205
ACC_0452,2026-04,128,121772,100194
ACC_0452,2026-05,111,97807,84194
ACC_0452,2026-06,59,52718,47063
ACC_0452,2026-07,29,28394,23531
ACC_0452,2026-08,14,15163,11765
ACC_0453,2026-03,6,7675,6599
ACC_0453,2026-04,5,7372,6352
ACC_0453,2026-05,5,8344,6482
ACC_0453,2026-06,5,7506,6658
ACC_0453,2026-07,6,8657,6834
ACC_0453,2026-08,5,8545,6843
ACC_0454,2026-03,5,5279,4489
ACC_0454,2026-04,5,4905,4322
ACC_0454,2026-05,5,5908,5255
ACC_0454,2026-06,5,5226,4363
ACC_0454,2026-07,5,6157,5293
ACC_0454,2026-08,5,7106,5640
ACC_0455,2026-03,56,19545,16620
ACC_0455,2026-04,50,24790,22134
ACC_0455,2026-05,49,20406,18334
ACC_0455,2026-06,25,12532,9721
ACC_0455,2026-07,12,5979,4860
ACC_0455,2026-08,6,2784,2430
ACC_0456,2026-03,9,4861,3760
ACC_0456,2026-04,8,5461,4924
ACC_0456,2026-05,9,4377,3973
ACC_0456,2026-06,8,4685,3924
ACC_0456,2026-07,7,5168,4526
ACC_0456,2026-08,8,5048,4126
ACC_0457,2026-03,213,62260,49339
ACC_0457,2026-04,219,67938,52871
ACC_0457,2026-05,224,53997,47332
ACC_0457,2026-06,208,67225,53005
ACC_0457,2026-07,217,52282,47307
ACC_0457,2026-08,192,68103,54614
ACC_0458,2026-03,6,3083,2559
ACC_0458,2026-04,6,2717,2124
ACC_0458,2026-05,6,3199,2850
ACC_0458,2026-06,6,3617,2846
ACC_0458,2026-07,6,2701,2213
ACC_0458,2026-08,7,2799,2345
ACC_0459,2026-03,180,200341,161142
ACC_0459,2026-04,184,212737,167458
ACC_0459,2026-05,173,160684,142709
ACC_0459,2026-06,92,100390,77915
ACC_0459,2026-07,46,44610,38957
ACC_0459,2026-08,23,21745,19478
ACC_0460,2026-03,4,2522,2193
ACC_0460,2026-04,5,2769,2230
ACC_0460,2026-05,4,2931,2436
ACC_0460,2026-06,5,2822,2205
ACC_0460,2026-07,4,2576,2282
ACC_0460,2026-08,5,3275,2621
ACC_0461,2026-03,33,45489,37076
ACC_0461,2026-04,32,47157,39986
ACC_0461,2026-05,27,54865,43149
ACC_0461,2026-06,36,59242,52079
ACC_0461,2026-07,44,79612,62495
ACC_0461,2026-08,47,97055,74995
ACC_0462,2026-03,254,50937,45336
ACC_0462,2026-04,237,62084,48323
ACC_0462,2026-05,240,57537,49987
ACC_0462,2026-06,298,67692,53665
ACC_0462,2026-07,357,77114,64398
ACC_0462,2026-08,428,93489,77278
ACC_0463,2026-03,166,194435,165747
ACC_0463,2026-04,170,244564,217343
ACC_0463,2026-05,157,211328,188312
ACC_0463,2026-06,167,228237,179057
ACC_0463,2026-07,159,242635,187094
ACC_0463,2026-08,152,254296,211747
ACC_0464,2026-03,12,7126,5765
ACC_0464,2026-04,13,7337,5875
ACC_0464,2026-05,12,8489,7001
ACC_0464,2026-06,14,9348,7751
ACC_0464,2026-07,17,10318,9301
ACC_0464,2026-08,17,13467,11161
ACC_0465,2026-03,82,141807,114724
ACC_0465,2026-04,91,162134,141571
ACC_0465,2026-05,96,164422,136093
ACC_0465,2026-06,96,142435,124895
ACC_0465,2026-07,80,172064,145796
ACC_0465,2026-08,86,152344,128642
ACC_0466,2026-03,51,11564,10054
ACC_0466,2026-04,47,14334,11159
ACC_0466,2026-05,48,14962,13457
ACC_0466,2026-06,56,16777,14193
ACC_0466,2026-07,67,19225,17032
ACC_0466,2026-08,80,25843,20438
ACC_0467,2026-03,8,4395,3823
ACC_0467,2026-04,8,4405,3416
ACC_0467,2026-05,7,4496,3611
ACC_0467,2026-06,8,4466,3914
ACC_0467,2026-07,7,4045,3471
ACC_0467,2026-08,8,4510,3744
ACC_0468,2026-03,19,41072,33611
ACC_0468,2026-04,16,46265,36987
ACC_0468,2026-05,19,47644,36937
ACC_0468,2026-06,21,44150,39840
ACC_0468,2026-07,26,60601,47808
ACC_0468,2026-08,31,66038,57370
ACC_0469,2026-03,92,130489,108972
ACC_0469,2026-04,84,110516,98877
ACC_0469,2026-05,92,142257,111748
ACC_0469,2026-06,106,135316,117845
ACC_0469,2026-07,127,179594,141414
ACC_0469,2026-08,152,203449,169696
ACC_0470,2026-03,7,7982,6413
ACC_0470,2026-04,7,7634,6354
ACC_0470,2026-05,7,9799,7558
ACC_0470,2026-06,8,9199,8239
ACC_0470,2026-07,10,11074,9886
ACC_0470,2026-08,12,14962,11864
ACC_0471,2026-03,3,4577,3523
ACC_0471,2026-04,4,4611,3776
ACC_0471,2026-05,3,4982,3911
ACC_0471,2026-06,3,3666,3269
ACC_0471,2026-07,4,4425,3952
ACC_0471,2026-08,3,4958,4320
ACC_0472,2026-03,34,22195,18682
ACC_0472,2026-04,37,21975,19843
ACC_0472,2026-05,36,24391,19531
ACC_0472,2026-06,45,25472,21471
ACC_0472,2026-07,52,33022,25766
ACC_0472,2026-08,52,35346,30919
ACC_0473,2026-03,98,192128,152437
ACC_0473,2026-04,111,172080,149544
ACC_0473,2026-05,113,167046,129022
ACC_0473,2026-06,101,147751,133162
ACC_0473,2026-07,106,178993,155291
ACC_0473,2026-08,113,154956,123554
ACC_0474,2026-03,250,235180,195989
ACC_0474,2026-04,217,250841,207711
ACC_0474,2026-05,251,288218,247758
ACC_0474,2026-06,118,126203,108687
ACC_0474,2026-07,59,69713,54343
ACC_0474,2026-08,29,30379,27171
ACC_0475,2026-03,3,6349,5507
ACC_0475,2026-04,3,6875,5452
ACC_0475,2026-05,3,7937,6144
ACC_0475,2026-06,4,7976,6849
ACC_0475,2026-07,5,9224,8219
ACC_0475,2026-08,6,11997,9863
ACC_0476,2026-03,7,9050,7941
ACC_0476,2026-04,7,9847,7721
ACC_0476,2026-05,7,8662,6968
ACC_0476,2026-06,3,4524,3750
ACC_0476,2026-07,1,2211,1875
ACC_0476,2026-08,1,1203,937
ACC_0477,2026-03,11,10380,8490
ACC_0477,2026-04,11,8450,7381
ACC_0477,2026-05,11,8140,7198
ACC_0477,2026-06,11,7653,6685
ACC_0477,2026-07,10,9097,7135
ACC_0477,2026-08,10,9620,8521
ACC_0478,2026-03,173,100343,84828
ACC_0478,2026-04,171,92933,78593
ACC_0478,2026-05,181,96674,78889
ACC_0478,2026-06,84,49205,38510
ACC_0478,2026-07,42,24951,19255
ACC_0478,2026-08,21,12027,9627
ACC_0479,2026-03,12,4204,3266
ACC_0479,2026-04,12,3604,2791
ACC_0479,2026-05,12,4191,3231
ACC_0479,2026-06,6,1675,1458
ACC_0479,2026-07,3,880,729
ACC_0479,2026-08,1,409,364
ACC_0480,2026-03,47,16153,13810
ACC_0480,2026-04,46,21729,17188
ACC_0480,2026-05,41,17737,13996
ACC_0480,2026-06,53,21511,18046
ACC_0480,2026-07,63,25716,21655
ACC_0480,2026-08,72,31656,25986
ACC_0481,2026-03,8,4559,4102
ACC_0481,2026-04,8,5054,4475
ACC_0481,2026-05,8,4359,3505
ACC_0481,2026-06,8,5694,4572
ACC_0481,2026-07,8,4988,4020
ACC_0481,2026-08,9,5279,4619
ACC_0482,2026-03,8,8893,7060
ACC_0482,2026-04,8,9351,7462
ACC_0482,2026-05,9,10022,7876
ACC_0482,2026-06,10,11920,9211
ACC_0482,2026-07,12,12276,11054
ACC_0482,2026-08,15,16593,13265
ACC_0483,2026-03,64,23394,20662
ACC_0483,2026-04,66,30445,24264
ACC_0483,2026-05,77,25820,23348
ACC_0483,2026-06,77,26436,22666
ACC_0483,2026-07,65,25544,20597
ACC_0483,2026-08,73,27232,23152
ACC_0484,2026-03,3,5946,4790
ACC_0484,2026-04,3,5693,5008
ACC_0484,2026-05,3,5962,4597
ACC_0484,2026-06,4,7371,6010
ACC_0484,2026-07,5,8423,7212
ACC_0484,2026-08,6,10820,8654
ACC_0485,2026-03,128,274147,233391
ACC_0485,2026-04,109,369429,306371
ACC_0485,2026-05,105,287066,259664
ACC_0485,2026-06,58,172274,134481
ACC_0485,2026-07,29,81540,67240
ACC_0485,2026-08,14,42760,33620
ACC_0486,2026-03,160,182194,155848
ACC_0486,2026-04,184,233377,191302
ACC_0486,2026-05,174,236115,190220
ACC_0486,2026-06,184,173713,153760
ACC_0486,2026-07,182,162003,146245
ACC_0486,2026-08,172,249411,193621
ACC_0487,2026-03,4,2893,2553
ACC_0487,2026-04,4,2552,2257
ACC_0487,2026-05,4,2815,2364
ACC_0487,2026-06,2,1529,1242
ACC_0487,2026-07,1,786,621
ACC_0487,2026-08,1,389,310
ACC_0488,2026-03,55,18785,14539
ACC_0488,2026-04,57,19649,17729
ACC_0488,2026-05,52,22306,18650
ACC_0488,2026-06,62,21356,17073
ACC_0488,2026-07,59,20118,17992
ACC_0488,2026-08,59,22196,18305
